id,name,type,description,race,archetype,tcgplayer price,cardmarket price,ebay price,amazon price,coolstuffinc price
87624166,Ancient Forest,Spell Card,"When you activate this card, change any Defense Position monster(s) to face-up Attack Position. Flip Effects are not activated at this time. If a monster attacks, destroy it at the end of that turn's Battle Phase.",Field,,2.25,1.91,5.0,0.2,1.99
92001300,Ancient Gear Castle,Spell Card,"All ""Ancient Gear"" monsters gain 300 ATK. Each time a monster is Normal Summoned/Set, place 1 counter on this card. If you Tribute Summon an ""Ancient Gear"" monster face-up, you can Tribute this card instead, if the number of its counters is equal to or greater than the number of required Tribute(s).",Continuous,Ancient Gear,0.13,0.07,2.5,3.41,0.79
4446672,Ancient Gear Explosive,Spell Card,"Target 1 ""Ancient Gear"" monster you control; destroy it, and if you do, inflict damage to your opponent equal to half its original ATK.",Normal,Ancient Gear,0.28,0.25,2.0,2.78,0.99
40830387,Ancient Gear Fist,Spell Card,"Equip only to an ""Ancient Gear"" monster. At the end of the Damage Step, if the equipped monster battled a monster and is still on the field: Destroy the monster it battled.",Equip,Ancient Gear,0.47,0.36,3.2,0.49,0.99
1278431,Ancient Gear Frame,Effect Monster,"You can discard 1 card; add 1 ""Ancient Gear Golem"", or 1 Spell/Trap that specifically lists the card ""Ancient Gear Golem"" in its text, from your Deck to your hand. You can only use this effect of ""Ancient Gear Frame"" once per turn. If this card attacks, your opponent cannot activate Spell/Trap Cards until the end of the Damage Step. If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can Special Summon up to 3 ""Ancient Gear Golem"" and/or ""Ancient Gear Golem - Ultimate Pound"" from your hand, ignoring their Summoning conditions.",Machine,Ancient Gear,0.97,0.49,4.95,10.84,2.99
86321248,Ancient Gear Gadjiltron Chimera,Effect Monster,"This card gains the appropriate effects if you Normal Summon it by Tributing these monsters.
● Green Gadget: This card gains 300 ATK.
● Red Gadget: If this card inflicts battle damage to your opponent by a direct attack: Inflict 500 damage to your opponent.
● Yellow Gadget: If this card destroys an opponent's monster by battle: Inflict 700 damage to your opponent.",Machine,Ancient Gear,0.18,0.19,0.99,0.25,0.25
50933533,Ancient Gear Gadjiltron Dragon,Effect Monster,"If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. This card gains the appropriate effects if you Normal Summon it by Tributing these monsters.
● Green Gadget: If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. 
● Red Gadget: If this card inflicts battle damage to your opponent: Inflict 400 damage to your opponent. 
● Yellow Gadget: If this card destroys an opponent's monster by battle: Inflict 600 damage to your opponent.",Machine,Ancient Gear,0.38,0.27,3.95,2.0,0.39
44052075,Ancient Gear Token,Token,"This card can be used as an ""Ancient Gear Token"".


*If used for another Token, apply that Token's Type/Attribute/Level/ATK/DEF.",Machine,Ancient Gear,1.24,0.59,6.82,2.81,2.99
43230671,Ancient Lizard Warrior,Normal Monster,"Before the dawn of man, this lizard warrior ruled supreme.",Reptile,,0.09,0.08,0.99,0.2,0.39
10667321,Ancient Rules,Spell Card,Special Summon 1 Level 5 or higher Normal Monster from your hand.,Normal,,0.46,0.22,3.25,3.49,0.79
6438003,Ancient Warriors - Deceptive Jia Wen,Effect Monster,"You can target 1 Continuous Spell/Trap you control; send it to the GY, and if you do, halve the ATK of 2 face-up monsters on the field, until the end of this turn. If a card(s) your opponent controls is destroyed by battle or card effect: You can target 1 ""Ancient Warriors"" card in your GY, except ""Ancient Warriors - Deceptive Jia Wen""; add it to your hand. You can only use each effect of ""Ancient Warriors - Deceptive Jia Wen"" once per turn.",Beast-Warrior,Ancient Warriors,0.1,0.07,0.99,0.6,0.25
60033398,Ancient Warriors - Fearsome Zhang Yuan,Effect Monster,"All other ""Ancient Warriors"" monsters you control cannot be destroyed by battle. You can only use each of the following effects of ""Ancient Warriors - Fearsome Zhang Yuan"" once per turn.
● At the start of the Damage Step, when your ""Ancient Warriors"" monster battles an opponent's face-up monster: You can Special Summon this card from your hand, and if you do, that opponent's monster loses 1000 ATK.
● If a card(s) your opponent controls is destroyed by battle or card effect: You can target 1 card your opponent controls; destroy it.",Beast-Warrior,Ancient Warriors,0.15,0.03,1.0,0.79,0.25
77539547,Ancient Warriors - Graceful Zhou Gong,Effect Monster,"You can target 1 Continuous Spell/Trap you control; send it to the GY, and if you do, add 1 ""Ancient Warriors"" Spell/Trap from your Deck to your hand. If your other ""Ancient Warriors"" monster's effect is activated (except during the Damage Step): You can target 1 Effect Monster your opponent controls; negate its effects until the end of this turn. You can only use each effect of ""Ancient Warriors - Graceful Zhou Gong"" once per turn.",Beast-Warrior,Ancient Warriors,0.23,0.09,0.99,0.25,0.49
32422602,Ancient Warriors - Ingenious Zhuge Kong,Effect Monster,"If this card is added from the Deck to your hand by the effect of an ""Ancient Warriors"" card: You can Special Summon it. When a Spell/Trap Card is activated (Quick Effect): You can send 1 face-up ""Ancient Warriors"" Continuous Spell/Trap you control to the GY; negate the activation. When a monster effect is activated while you control ""Ancient Warriors - Virtuous Liu Xuan"" (Quick Effect): You can send 1 face-up ""Ancient Warriors"" Continuous Spell/Trap you control to the GY; negate the activation. You can only use each effect of ""Ancient Warriors - Ingenious Zhuge Kong"" once per turn.",Beast-Warrior,Ancient Warriors,0.4,0.37,2.25,0.79,0.79
76416959,Ancient Warriors - Loyal Guan Yun,Effect Monster,"If only your opponent controls a monster: You can Special Summon this card from your hand. Your opponent cannot target other ""Ancient Warriors"" monsters you control with card effects. If your opponent controls more monsters than you do: You can target 1 monster your opponent controls; destroy it. You can only use this effect of ""Ancient Warriors - Loyal Guan Yun"" once per turn.",Beast-Warrior,Ancient Warriors,0.42,0.14,0.99,0.6,0.25
4810585,Ancient Warriors Saga - Defense of Changban,Trap Card,"If your ""Ancient Warriors"" monster battles, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. You can only use 1 of the following effects of ""Ancient Warriors Saga - Defense of Changban"" per turn, and only once that turn.
● At the start of your opponent's Battle Phase: You can send this face-up card from your Spell & Trap Zone to the GY; monsters your opponent controls cannot target ""Ancient Warriors"" monsters for attacks this turn.
● When an opponent's monster declares an attack: You can banish this card from your GY; Special Summon 1 ""Ancient Warriors"" monster from your Deck.",Continuous,Ancient Warriors,0.22,0.11,0.99,0.45,0.25
47594939,And the Band Played On,Trap Card,Neither player can Special Summon monsters with the same Level as those they control. Neither player can Special Summon monsters with the same Rank as those they control.,Continuous,,0.23,0.09,2.95,0.59,0.25
42216237,Angel of Zera,Synchro Monster,"1 Tuner + 1 or more non-Tuner monsters
This card gains 100 ATK for each of your opponent's banished cards. During the Standby Phase of the next turn after this card was banished: Special Summon this banished card. You can only use the effect of ""Angel of Zera"" once per turn.",Fairy,Fairy,1.15,2.46,3.53,2.61,1.99
36320744,"Angelica, Princess of Noble Arms",Synchro Monster,"1 Tuner + 1+ non-Tuner monsters
If this card is Special Summoned: You can add 1 ""Horn of Olifant"" or 1 card that mentions ""Infernoble Knight Emperor Charles"" from your Deck to your hand. When a card or effect is activated that targets this card, or when this card is targeted for an attack (Quick Effect): You can send 1 FIRE Warrior monster from your Deck to the GY, and if you do, banish this card (until the End Phase), then you can Special Summon 1 ""Roland"" monster from your Deck or Extra Deck. You can only use each effect of ""Angelica, Princess of Noble Arms"" once per turn.",Warrior,Noble Knight,0.85,0.0,0.0,0.0,3.99
58844135,Antihuman Intelligence ME-PSY-YA,Pendulum Effect Monster,"[ Pendulum Effect ] 
Any card sent to the GY is banished instead, except Monster Cards.
[ Monster Effect ] 
You can reveal this card in your hand; add 1 other Pendulum Monster from your hand, or 1 card from your Pendulum Zone, to its owner's Extra Deck face-up, and if you do, Special Summon this card. You can only use this effect of ""Antihuman Intelligence ME-PSY-YA"" once per turn. If another monster(s) is Normal or Special Summoned while you control this card: Send that monster(s) to the GY during the End Phase of this turn.",Cyberse,,0.68,1.32,9.95,1.0,1.99
31975743,Ape Magician,Effect Monster,"Cannot be Special Summoned. Once per turn, if this card is in face-up Attack Position: You can send 1 monster from your hand to the Graveyard to target 1 face-up Defense Position monster your opponent controls; take control of it until the End Phase. It cannot change its battle position this turn.",Beast,,0.13,0.07,0.99,0.2,0.25
25573115,Apex Predation,Trap Card,"If you control a Normal Summoned/Set monster: Destroy all Special Summoned monsters on the field. Until the end of your next turn after this card is activated, you cannot Normal Summon/Set. You can only activate 1 ""Apex Predation"" per turn.",Normal,,0.05,0.05,0.99,0.45,0.25
4280258,"Apollousa, Bow of the Goddess",Link Monster,"2+ monsters with different names, except Tokens
You can only control 1 ""Apollousa, Bow of the Goddess"". The original ATK of this card becomes 800 x the number of Link Materials used for its Link Summon. Once per Chain, when your opponent activates a monster effect (Quick Effect): You can make this card lose exactly 800 ATK, and if you do, negate the activation.",Fairy,,3.92,8.32,5.9,49.88,9.99
85888377,Apophis the Swamp Deity,Trap Card,"During the Main Phase: Special Summon this card as a Normal Monster (Reptile/EARTH/Level 6/ATK 2000/DEF 2200) (this card is also still a Trap), then you can negate the effects of face-up cards your opponent controls, up to the number of other Continuous Traps you control, until the end of this turn.",Continuous,Trap Monster,0.41,0.21,0.99,0.39,0.49
5846183,Appliancer Breakerbuncle,Effect Monster,"During damage calculation, if an ""Appliancer"" monster you control battles an opponent's monster (Quick Effect): You can discard this card; for that battle, that monster you control cannot be destroyed, also you take no battle damage. If an ""Appliancer"" monster(s) you control would be destroyed by a card effect, you can banish this card from your field or GY instead.",Machine,Appliancer,0.14,0.24,0.99,44.99,0.39
30996652,Appliancer Reuse,Spell Card,"Target 1 ""Appliancer"" monster in your GY; Special Summon it, but place it on the bottom of the Deck when it leaves the field.",Normal,Appliancer,0.14,0.17,0.99,0.25,0.39
30603688,Apprentice Illusion Magician,Effect Monster,"You can Special Summon this card (from your hand) by discarding 1 card. If this card is Normal or Special Summoned: You can add 1 ""Dark Magician"" from your Deck to your hand. During damage calculation, if your other DARK Spellcaster monster battles an opponent's monster (Quick Effect): You can send this card from your hand or face-up field to the GY; that monster you control gains 2000 ATK/DEF during that damage calculation only.",Spellcaster,Dark Magician,0.48,1.02,1.99,1.78,1.99
64977888,Apprentice Piper,Flip Effect Monster,"FLIP: You can Special Summon 1 monster from your hand.
If this card is destroyed by battle or card effect and sent to the Graveyard: You can Special Summon 1 monster from your hand.",Spellcaster,,0.34,0.07,0.89,1.7,0.25
59131526,Aqua Chorus Round,Spell Card,"Banish 1 card from your hand, and if you do, during your next Standby Phase, you can add up to 2 cards with the same name as that banished card from your Deck to your hand. If you activated this card while your opponent controlled no cards, for the rest of this turn you cannot activate cards, or the effects of cards, with the same original name as that banished card.",Normal,,0.07,0.05,1.5,0.0,0.25
